ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado
1832,4/11/2024,173,22,1,3,Completa
2121,4/11/2024,261,30,5,4,Completa
791,05/11/2024,210,32,2,4,Completa
1073,5/11/2024,173,35,5,5,Pendiente
1364,5/11/2024,65,33,3,1,Completa
1939,5/11/2024,141,27,5,5,Completa
2030,5/11/2024,70,1,6,5,Pendiente
2445,5/11/2024,56,14,3,4,Completa
2603,5/11/2024,156,37,1,1,Pendiente
2644,5/11/2024,69,21,2,4,Completa
2646,5/11/2024,228,10,4,5,Completa
2859,5/11/2024,280,16,3,5,Completa
2904,5/11/2024,165,34,6,4,Completa
155,06/11/2024,125,2,5,3,Pendiente
480,06/11/2024,161,12,2,2,Completa
980,06/11/2024,119,6,4,4,Completa
1298,6/11/2024,216,18,1,5,Completa
1342,6/11/2024,119,23,6,1,Completa
1645,6/11/2024,13,12,2,5,Completa
1818,6/11/2024,279,22,3,4,Completa
2500,6/11/2024,20,23,4,5,Completa
2597,6/11/2024,80,22,6,4,Completa
2631,6/11/2024,27,22,3,4,Completa
2983,6/11/2024,234,20,3,3,Completa
101,07/11/2024,281,36,1,5,Completa
401,07/11/2024,27,27,6,4,Completa
509,07/11/2024,136,38,3,5,Completa
667,07/11/2024,189,16,5,3,Completa
1215,7/11/2024,297,17,6,3,Pendiente
1418,7/11/2024,111,37,1,5,Pendiente
1965,7/11/2024,185,36,5,4,Completa
2031,7/11/2024,190,33,3,5,Completa
250,08/11/2024,313,24,3,5,Pendiente
278,08/11/2024,180,19,3,1,Completa
366,08/11/2024,111,37,4,4,Completa
467,08/11/2024,271,34,6,4,Completa
698,08/11/2024,225,20,6,1,Pendiente
1721,8/11/2024,46,30,4,1,Completa
2124,8/11/2024,70,10,3,4,Completa
2228,8/11/2024,155,29,4,4,Completa
2960,8/11/2024,240,38,5,4,Completa
176,09/11/2024,68,33,6,5,Completa
188,09/11/2024,323,36,5,5,Pendiente
446,09/11/2024,234,25,3,1,Completa
638,09/11/2024,236,26,6,4,Completa
687,09/11/2024,43,30,2,1,Completa
835,09/11/2024,224,1,3,5,Completa
913,09/11/2024,36,27,5,5,Completa
1219,9/11/2024,125,37,4,3,Completa
2148,9/11/2024,43,16,2,1,Completa
2296,9/11/2024,254,13,3,5,Completa
2367,9/11/2024,83,20,4,1,Completa
2696,9/11/2024,86,5,2,5,Completa
687,09/11/2024,43,30,2,1,Completa
658,10/11/2024,29,24,5,5,Completa
709,10/11/2024,20,13,2,3,Completa
1032,10/11/2024,20,8,2,5,Completa
1158,10/11/2024,88,17,5,3,Completa
1231,10/11/2024,242,16,3,4,Cancelada
1982,10/11/2024,283,26,1,3,Completa
2101,10/11/2024,260,6,3,1,Pendiente
2195,10/11/2024,197,35,3,1,Pendiente
2468,10/11/2024,307,32,2,3,Completa
2621,10/11/2024,112,23,2,5,Pendiente
2759,10/11/2024,170,15,3,1,Completa
477,11/11/2024,102,6,6,4,Completa
891,11/11/2024,79,32,3,4,Completa
940,11/11/2024,220,29,4,2,Completa
1480,11/11/2024,113,17,3,1,Completa
2292,11/11/2024,225,8,5,5,Completa
12,12/11/2024,247,20,5,1,Completa
672,12/11/2024,63,38,2,5,Pendiente
781,12/11/2024,68,12,5,4,Completa
1654,12/11/2024,183,10,1,3,Cancelada
1662,12/11/2024,133,26,5,4,Pendiente
1910,12/11/2024,292,38,4,5,Completa
1927,12/11/2024,59,18,1,5,Pendiente
2097,12/11/2024,296,20,1,5,Completa
2363,12/11/2024,59,17,6,5,Pendiente
2417,12/11/2024,307,1,6,2,Completa
2686,12/11/2024,44,15,3,5,Completa
2730,12/11/2024,224,3,6,5,Pendiente
672,12/11/2024,63,38,2,5,Pendiente
107,13/11/2024,7,24,5,5,Completa
345,13/11/2024,132,26,6,2,Completa
609,13/11/2024,241,34,4,5,Completa
661,13/11/2024,151,21,6,1,Completa
793,13/11/2024,175,2,2,1,Completa
814,13/11/2024,262,22,4,5,Completa
1016,13/11/2024,131,4,4,4,Completa
1022,13/11/2024,134,9,4,5,Completa
1075,13/11/2024,207,18,3,5,Completa
1276,13/11/2024,99,4,1,1,Completa
2167,13/11/2024,311,27,1,3,Completa
2262,13/11/2024,222,19,2,4,Completa
2298,13/11/2024,140,33,2,3,Completa
2506,13/11/2024,84,26,1,4,Completa
2868,13/11/2024,94,25,5,4,Completa
1772,14/11/2024,164,24,2,4,Pendiente
2004,14/11/2024,252,7,2,5,Completa
2345,14/11/2024,194,2,4,4,Pendiente
2463,14/11/2024,95,27,4,5,Completa
2541,14/11/2024,3,38,3,1,Completa
2543,14/11/2024,296,32,4,1,Completa
2807,14/11/2024,26,7,3,1,Pendiente
490,15/11/2024,20,5,6,4,Completa
871,15/11/2024,242,25,4,1,Completa
1420,15/11/2024,277,33,4,4,Completa
1488,15/11/2024,162,31,4,1,Completa
1883,15/11/2024,2,6,2,1,Completa
2062,15/11/2024,172,28,1,4,Completa
2805,15/11/2024,256,8,6,4,Completa
747,16/11/2024,84,21,1,5,Completa
1497,16/11/2024,63,37,2,4,Completa
2207,16/11/2024,149,17,1,4,Pendiente
2336,16/11/2024,148,37,4,4,Completa
2867,16/11/2024,7,17,1,1,Completa
2888,16/11/2024,83,28,3,3,Completa
513,17/11/2024,278,25,6,4,Completa
983,17/11/2024,11,33,6,1,Completa
1892,17/11/2024,222,13,1,4,Completa
1993,17/11/2024,99,31,1,1,Completa
2444,17/11/2024,185,4,6,3,Pendiente
2456,17/11/2024,243,37,1,1,Pendiente
65,18/11/2024,205,27,5,3,Completa
253,18/11/2024,14,15,2,5,Completa
443,18/11/2024,263,9,2,4,Completa
588,18/11/2024,261,25,2,3,Completa
1236,18/11/2024,228,29,4,2,Completa
1410,18/11/2024,34,12,4,2,Completa
1508,18/11/2024,295,6,4,5,Completa
1948,18/11/2024,5,19,3,4,Completa
2203,18/11/2024,68,14,5,5,Completa
2267,18/11/2024,239,23,6,2,Completa
2343,18/11/2024,263,11,1,3,Completa
2742,18/11/2024,25,3,1,3,Completa
611,19/11/2024,119,38,6,4,Completa
887,19/11/2024,214,16,6,4,Completa
1623,19/11/2024,315,14,4,4,Completa
2006,19/11/2024,152,33,3,4,Completa
2428,19/11/2024,319,5,1,1,Pendiente
2813,19/11/2024,264,10,2,4,Completa
16,20/11/2024,106,3,1,5,Pendiente
718,20/11/2024,292,17,1,1,Completa
731,20/11/2024,314,20,2,2,Completa
907,20/11/2024,68,35,3,4,Completa
2000,20/11/2024,151,9,3,3,Completa
2431,20/11/2024,31,26,5,2,Completa
2535,20/11/2024,118,29,2,3,Completa
2637,20/11/2024,316,26,1,1,Completa
662,21/11/2024,214,34,5,5,Completa
690,21/11/2024,166,12,4,3,Completa
797,21/11/2024,267,1,2,5,Completa
879,21/11/2024,110,24,4,5,Completa
885,21/11/2024,72,26,3,5,Completa
1173,21/11/2024,193,11,6,4,Pendiente
1554,21/11/2024,212,33,1,1,Completa
1815,21/11/2024,93,1,4,3,Pendiente
2001,21/11/2024,271,6,1,4,Completa
2079,21/11/2024,11,11,5,2,Pendiente
2100,21/11/2024,260,24,6,2,Pendiente
2619,21/11/2024,209,14,4,1,Completa
690,21/11/2024,166,12,4,3,Completa
111,22/11/2024,103,29,5,2,Completa
846,22/11/2024,266,1,4,1,Completa
1296,22/11/2024,174,12,5,3,Pendiente
2125,22/11/2024,231,5,5,5,Completa
2347,22/11/2024,122,23,2,5,Completa
127,23/11/2024,95,1,3,5,Pendiente
231,23/11/2024,39,31,3,1,Pendiente
341,23/11/2024,315,5,4,2,Completa
1178,23/11/2024,249,32,1,5,Pendiente
1378,23/11/2024,95,5,3,5,Completa
1428,23/11/2024,266,37,2,1,Completa
1578,23/11/2024,283,27,3,3,Completa
1630,23/11/2024,317,7,1,1,Completa
256,24/11/2024,34,8,5,5,Pendiente
1413,24/11/2024,175,8,5,1,Completa
1697,24/11/2024,173,13,1,5,Pendiente
1893,24/11/2024,245,38,4,5,Completa
1953,24/11/2024,71,32,1,5,Completa
1958,24/11/2024,310,23,5,4,Completa
2307,24/11/2024,182,19,2,1,Completa
2562,24/11/2024,79,36,6,1,Completa
120,25/11/2024,16,38,4,2,Pendiente
440,25/11/2024,269,30,1,3,Completa
558,25/11/2024,33,26,5,1,Pendiente
704,25/11/2024,105,30,6,1,Completa
874,25/11/2024,326,26,6,5,Pendiente
1150,25/11/2024,274,12,3,5,Pendiente
1251,25/11/2024,290,21,4,5,Completa
1592,25/11/2024,27,9,6,5,Completa
2694,25/11/2024,52,25,4,2,Completa
2797,25/11/2024,10,17,2,4,Completa
115,26/11/2024,19,21,4,3,Completa
200,26/11/2024,142,35,6,2,Completa
501,26/11/2024,317,35,5,4,Completa
1105,26/11/2024,247,26,3,1,Completa
1637,26/11/2024,293,20,2,1,Completa
1784,26/11/2024,179,30,6,4,Completa
2698,26/11/2024,146,28,5,2,Completa
2871,26/11/2024,219,5,3,3,Completa
2939,26/11/2024,279,34,1,5,Completa
1566,27/11/2024,206,10,5,5,Pendiente
2230,27/11/2024,24,18,2,4,Completa
2464,27/11/2024,18,34,6,4,Completa
2825,27/11/2024,207,30,2,4,Pendiente
2998,27/11/2024,228,22,1,1,Completa
221,28/11/2024,31,4,2,1,Completa
319,28/11/2024,199,12,4,4,Completa
942,28/11/2024,5,34,3,3,Completa
1370,28/11/2024,250,1,4,5,Completa
1521,28/11/2024,168,5,6,2,Completa
1669,28/11/2024,93,7,6,4,Completa
2369,28/11/2024,283,34,3,4,Completa
2410,28/11/2024,93,35,2,1,Pendiente
2595,28/11/2024,196,32,5,4,Completa
161,29/11/2024,134,14,5,3,Completa
465,29/11/2024,93,30,6,3,Completa
845,29/11/2024,318,32,4,5,Completa
1170,29/11/2024,17,26,4,2,Completa
2129,29/11/2024,49,36,4,4,Completa
2144,29/11/2024,281,24,4,4,Completa
2754,29/11/2024,95,26,2,4,Completa
2842,29/11/2024,185,3,2,4,Completa
2985,29/11/2024,186,17,2,4,Completa
1694,30/11/2024,64,28,5,1,Completa
1811,30/11/2024,321,18,4,1,Completa
2322,30/11/2024,63,7,6,4,Pendiente
2353,30/11/2024,39,33,3,2,Completa
2425,30/11/2024,132,24,2,4,Completa
2764,30/11/2024,50,1,1,4,Pendiente
2984,30/11/2024,95,36,3,5,Completa
151,01/12/2024,317,20,2,2,Completa
196,01/12/2024,104,27,4,1,Completa
390,01/12/2024,74,26,4,4,Completa
404,01/12/2024,72,29,3,1,Pendiente
937,01/12/2024,261,27,4,2,Completa
1113,1/12/2024,4,17,2,1,Completa
1383,1/12/2024,185,10,3,4,Completa
1455,1/12/2024,271,29,4,4,Completa
1542,1/12/2024,250,33,4,1,Completa
1820,1/12/2024,170,30,2,1,Completa
1959,1/12/2024,58,16,6,5,Completa
2039,1/12/2024,88,12,3,1,Completa
2906,1/12/2024,290,1,4,1,Completa
2912,1/12/2024,39,26,2,5,Completa
483,02/12/2024,230,25,6,4,Completa
496,02/12/2024,137,33,1,5,Completa
924,02/12/2024,90,1,2,3,Completa
990,02/12/2024,136,27,6,4,Completa
1267,2/12/2024,130,1,2,5,Completa
1273,2/12/2024,289,29,3,1,Completa
1884,2/12/2024,98,33,5,3,Completa
2856,2/12/2024,87,36,5,4,Completa
3000,2/12/2024,266,31,2,1,Pendiente
7,03/12/2024,43,23,6,5,Completa
693,03/12/2024,15,7,4,5,Completa
1292,3/12/2024,287,24,3,4,Completa
1507,3/12/2024,145,25,4,3,Completa
2028,3/12/2024,226,16,3,3,Completa
2573,3/12/2024,143,7,1,2,Completa
2817,3/12/2024,254,18,2,1,Pendiente
693,03/12/2024,15,7,4,5,Completa
64,04/12/2024,82,24,4,1,Completa
122,04/12/2024,237,14,5,1,Completa
847,04/12/2024,244,29,3,5,Completa
1056,4/12/2024,46,8,2,5,Completa
2250,4/12/2024,276,4,4,5,Completa
2297,4/12/2024,69,23,2,5,Completa
2349,4/12/2024,90,9,5,1,Completa
2591,4/12/2024,305,9,6,5,Completa
424,05/12/2024,259,2,5,3,Completa
782,05/12/2024,12,2,3,5,Completa
915,05/12/2024,75,14,3,4,Completa
1240,5/12/2024,56,28,1,5,Completa
2010,5/12/2024,9,4,3,3,Completa
2173,5/12/2024,128,25,1,5,Completa
2217,5/12/2024,198,6,6,3,Completa
2706,5/12/2024,21,24,4,4,Pendiente
269,06/12/2024,66,15,2,1,Completa
643,06/12/2024,93,15,5,2,Completa
742,06/12/2024,45,11,5,5,Completa
1201,6/12/2024,161,10,1,3,Completa
2380,6/12/2024,175,12,5,3,Completa
2517,6/12/2024,308,3,2,4,Pendiente
145,07/12/2024,257,13,4,3,Completa
264,07/12/2024,275,24,4,4,Completa
1002,7/12/2024,7,19,3,4,Completa
1879,7/12/2024,160,4,4,4,Completa
2012,7/12/2024,210,33,4,4,Completa
2179,7/12/2024,150,23,4,4,Completa
2608,7/12/2024,222,12,4,3,Completa
167,08/12/2024,1,28,4,5,Completa
222,08/12/2024,260,11,2,4,Completa
813,08/12/2024,168,22,3,3,Completa
843,08/12/2024,7,3,1,2,Completa
1154,8/12/2024,260,15,1,5,Completa
1468,8/12/2024,3,38,2,3,Completa
2318,8/12/2024,18,9,4,3,Completa
2378,8/12/2024,31,2,1,5,Pendiente
2483,8/12/2024,14,13,3,4,Completa
2893,8/12/2024,221,15,2,4,Completa
347,09/12/2024,204,1,1,1,Completa
369,09/12/2024,96,10,1,5,Completa
436,09/12/2024,190,37,4,5,Completa
1011,9/12/2024,190,1,3,4,Completa
1063,9/12/2024,115,21,2,2,Completa
1256,9/12/2024,227,36,4,5,Completa
1769,9/12/2024,284,27,4,3,Pendiente
1771,9/12/2024,169,21,1,3,Completa
1914,9/12/2024,212,28,3,1,Completa
2271,9/12/2024,45,36,1,3,Completa
2551,9/12/2024,171,9,2,1,Completa
2593,9/12/2024,312,2,6,2,Completa
2834,9/12/2024,123,26,1,3,Completa
318,10/12/2024,258,1,5,1,Completa
1043,10/12/2024,96,21,4,5,Completa
1057,10/12/2024,265,4,4,2,Completa
1284,10/12/2024,147,11,2,5,Pendiente
1816,10/12/2024,210,6,6,5,Pendiente
2320,10/12/2024,317,33,2,1,Completa
374,11/12/2024,17,6,6,1,Completa
482,11/12/2024,76,38,6,3,Completa
1817,11/12/2024,73,29,6,4,Completa
2287,11/12/2024,5,13,5,3,Completa
2756,11/12/2024,207,15,2,2,Completa
2814,11/12/2024,29,32,4,4,Pendiente
229,12/12/2024,153,14,5,4,Completa
325,12/12/2024,323,3,2,5,Completa
877,12/12/2024,280,11,6,5,Completa
1846,12/12/2024,23,12,5,4,Completa
2486,12/12/2024,81,6,2,1,Completa
2675,12/12/2024,285,28,2,1,Completa
316,13/12/2024,119,29,5,1,Completa
695,13/12/2024,202,9,3,1,Completa
787,13/12/2024,325,27,6,1,Completa
1206,13/12/2024,177,25,5,5,Completa
1532,13/12/2024,218,22,1,5,Completa
2085,13/12/2024,46,8,1,4,Completa
2233,13/12/2024,1,32,5,3,Completa
2340,13/12/2024,76,38,6,3,Completa
2401,13/12/2024,217,35,2,2,Completa
695,13/12/2024,202,9,3,1,Completa
780,14/12/2024,140,15,3,1,Completa
1706,14/12/2024,94,23,2,5,Completa
2033,14/12/2024,308,4,4,5,Completa
2704,14/12/2024,14,17,5,1,Completa
2875,14/12/2024,148,19,1,2,Completa
195,15/12/2024,71,13,4,2,Completa
218,15/12/2024,36,35,1,2,Completa
409,15/12/2024,34,27,6,4,Completa
1146,15/12/2024,187,28,3,5,Completa
1457,15/12/2024,284,37,1,4,Completa
1631,15/12/2024,189,36,1,5,Pendiente
1918,15/12/2024,216,3,5,4,Pendiente
138,16/12/2024,148,19,5,5,Completa
332,16/12/2024,309,14,3,5,Completa
334,16/12/2024,286,24,4,1,Pendiente
352,16/12/2024,286,25,6,5,Completa
355,16/12/2024,308,25,5,5,Completa
360,16/12/2024,139,12,1,4,Completa
389,16/12/2024,174,7,4,1,Completa
504,16/12/2024,179,18,6,5,Completa
589,16/12/2024,159,16,4,3,Completa
961,16/12/2024,154,15,3,5,Completa
1856,16/12/2024,151,13,6,1,Completa
1940,16/12/2024,87,28,5,5,Completa
2016,16/12/2024,58,34,3,1,Completa
1047,17/12/2024,235,7,2,4,Pendiente
1629,17/12/2024,130,6,4,3,Completa
1720,17/12/2024,316,9,4,4,Completa
1781,17/12/2024,177,15,1,4,Completa
2421,17/12/2024,268,36,2,4,Completa
157,18/12/2024,179,18,1,4,Pendiente
429,18/12/2024,10,28,3,2,Completa
567,18/12/2024,255,35,5,5,Completa
1478,18/12/2024,40,2,6,1,Completa
1886,18/12/2024,68,7,3,5,Pendiente
2088,18/12/2024,70,23,4,5,Completa
2319,18/12/2024,199,11,6,5,Completa
2419,18/12/2024,134,5,2,4,Completa
2466,18/12/2024,201,2,6,1,Completa
55,19/12/2024,264,11,4,1,Completa
213,19/12/2024,322,21,4,4,Completa
377,19/12/2024,262,12,3,2,Pendiente
384,19/12/2024,146,3,6,4,Completa
868,19/12/2024,287,12,1,5,Completa
914,19/12/2024,203,16,2,4,Pendiente
999,19/12/2024,155,38,4,3,Completa
1126,19/12/2024,315,34,1,2,Completa
1359,19/12/2024,118,14,3,4,Completa
1642,19/12/2024,172,22,4,2,Completa
1660,19/12/2024,313,17,1,2,Completa
1724,19/12/2024,252,29,6,4,Completa
1807,19/12/2024,205,29,5,5,Completa
2358,19/12/2024,316,28,1,5,Completa
396,20/12/2024,295,1,5,3,Completa
1389,20/12/2024,78,6,3,5,Completa
1451,20/12/2024,131,27,5,5,Completa
2096,20/12/2024,308,25,5,2,Completa
2283,20/12/2024,113,6,5,2,Completa
2400,20/12/2024,166,38,6,1,Completa
106,21/12/2024,67,21,6,4,Completa
562,21/12/2024,248,13,1,5,Completa
748,21/12/2024,326,10,5,3,Completa
896,21/12/2024,190,37,3,4,Completa
925,21/12/2024,179,5,4,2,Completa
1163,21/12/2024,94,11,4,4,Completa
1403,21/12/2024,79,15,1,2,Completa
1548,21/12/2024,98,38,4,4,Completa
1650,21/12/2024,40,1,6,4,Completa
1825,21/12/2024,136,24,1,4,Completa
1861,21/12/2024,117,29,5,5,Completa
2734,21/12/2024,116,22,5,4,Completa
144,22/12/2024,47,10,1,4,Pendiente
933,22/12/2024,260,29,2,5,Completa
1160,22/12/2024,108,2,5,3,Completa
1525,22/12/2024,65,30,3,5,Completa
1779,22/12/2024,81,15,1,5,Completa
2189,22/12/2024,308,5,3,1,Pendiente
2259,22/12/2024,103,5,1,5,Completa
387,23/12/2024,180,17,2,3,Completa
571,23/12/2024,262,30,4,4,Completa
992,23/12/2024,283,35,5,3,Completa
1084,23/12/2024,70,14,4,4,Completa
1264,23/12/2024,188,16,5,1,Pendiente
1812,23/12/2024,97,13,6,5,Completa
2522,23/12/2024,110,25,3,4,Completa
75,24/12/2024,200,35,4,4,Completa
456,24/12/2024,105,4,2,3,Completa
749,24/12/2024,153,14,3,3,Completa
1065,24/12/2024,124,38,2,5,Completa
1301,24/12/2024,158,6,1,5,Completa
1492,24/12/2024,316,11,5,5,Completa
1736,24/12/2024,192,23,4,1,Completa
1877,24/12/2024,298,5,6,1,Pendiente
2003,24/12/2024,161,3,5,1,Completa
2160,24/12/2024,321,13,5,4,Completa
2219,24/12/2024,79,38,2,4,Pendiente
2453,24/12/2024,217,26,5,1,Completa
2518,24/12/2024,107,10,4,4,Completa
2699,24/12/2024,133,7,3,4,Pendiente
2747,24/12/2024,54,24,1,1,Completa
162,25/12/2024,319,16,5,3,Completa
870,25/12/2024,113,12,5,3,Completa
973,25/12/2024,162,21,6,5,Completa
1000,25/12/2024,151,35,3,3,Completa
1014,25/12/2024,54,38,6,1,Completa
1506,25/12/2024,144,8,2,5,Completa
1529,25/12/2024,232,3,6,1,Completa
1916,25/12/2024,98,30,4,4,Completa
1977,25/12/2024,36,38,5,5,Completa
2305,25/12/2024,109,27,6,4,Completa
2333,25/12/2024,304,10,6,3,Completa
9,26/12/2024,21,34,1,5,Completa
1241,26/12/2024,82,8,4,1,Completa
1487,26/12/2024,79,11,2,1,Pendiente
2188,26/12/2024,17,28,3,1,Pendiente
2350,26/12/2024,253,1,3,5,Completa
2775,26/12/2024,159,9,4,3,Completa
2850,26/12/2024,202,28,6,1,Completa
1076,27/12/2024,316,2,1,3,Completa
1344,27/12/2024,261,30,4,3,Pendiente
198,28/12/2024,106,7,5,4,Completa
406,28/12/2024,161,35,6,4,Completa
585,28/12/2024,192,22,3,3,Completa
1013,28/12/2024,72,9,5,4,Completa
1104,28/12/2024,176,6,4,2,Completa
1202,28/12/2024,45,8,2,4,Completa
1365,28/12/2024,176,31,2,4,Completa
1770,28/12/2024,263,36,1,5,Completa
2472,28/12/2024,236,26,4,2,Completa
2640,28/12/2024,25,30,1,5,Completa
2782,28/12/2024,119,27,2,4,Completa
230,29/12/2024,252,6,3,5,Completa
529,29/12/2024,212,12,6,2,Completa
721,29/12/2024,148,16,2,2,Completa
850,29/12/2024,194,31,1,5,Completa
1285,29/12/2024,10,33,4,3,Completa
1511,29/12/2024,141,31,5,4,Completa
1715,29/12/2024,87,5,1,1,Completa
2446,29/12/2024,302,8,4,3,Completa
2643,29/12/2024,121,12,5,4,Completa
2792,29/12/2024,109,34,4,4,Pendiente
563,30/12/2024,272,25,5,4,Completa
900,30/12/2024,248,10,5,1,Completa
954,30/12/2024,44,12,6,4,Completa
1390,30/12/2024,26,31,3,4,Completa
1519,30/12/2024,246,11,3,3,Completa
2147,30/12/2024,231,22,2,1,Pendiente
2239,30/12/2024,172,17,3,3,Completa
